Date,close,r,rv_1,rv_5,rv_22,ret_5,y,log_rv_1,log_rv_5,log_rv_22,log_y
2000-03-08,1366.699951171875,0.008140128606934027,0.12922053560418048,0.255279678066804,0.21895310032815596,-0.009097288575190987,0.28600134023606055,-2.0462347559591407,-1.3653955581113302,-1.518897725852538,-1.2517587820331926
2000-03-09,1401.68994140625,0.025279570403423435,0.40130073922804305,0.3117715232342348,0.23507545277744998,0.01432055369323848,0.3984725715120813,-0.9130441596276259,-1.1654846567594845,-1.4478487407230103,-0.9201166124504977
2000-03-10,1395.0699462890625,-0.0047340549396848175,0.07515079237993745,0.28086400458491356,0.23197565801932762,-0.010056355043827736,0.39812101738513644,-2.588258618860864,-1.269884696248111,-1.4611228351510444,-0.9209992561339726
2000-03-13,1383.6199951171875,-0.008241305233129381,0.13082666475261318,0.2721767972762368,0.22253612133544193,-0.005520958282746236,0.3956379997555017,-2.0338820017705213,-1.3013034338519733,-1.502665847471416,-0.9272556278418556
2000-03-14,1359.1500244140625,-0.017843727175415935,0.2832603874118135,0.2369556646333321,0.2302592266200196,0.002600611662127328,0.415453154573451,-1.2613887075070194,-1.439882224404275,-1.4685495324670936,-0.8783854157516992
2000-03-15,1392.1400146484375,0.023982619773033065,0.3807122862435948,0.28600134023606055,0.2333734897182874,0.018443102828226365,0.3803201138250176,-0.9657113433442934,-1.2517587820331926,-1.4551151486214802,-0.9667419760828095
2000-03-16,1458.469970703125,0.04654577885905109,0.7388913326451415,0.3984725715120813,0.2814823676517787,0.03970931128385402,0.22613867127420886,-0.3026044153346366,-0.9201166124504977,-1.2676854704804172,-1.4866068781701594
2000-03-17,1464.469970703125,0.0041054613147588626,0.06517217793628931,0.39812101738513644,0.28029159630961403,0.0485488275382977,0.22425315476446792,-2.730722619888461,-0.9209992561339726,-1.2719248023182237,-1.4949797100732096
2000-03-20,1456.6300048828125,-0.005367830413634422,0.08521166612667394,0.3956379997555017,0.27870414477293004,0.05142230235779266,0.22162556075570053,-2.4626169281510144,-0.9272556278418556,-1.2776044727966738,-1.5067659843903995
2000-03-21,1493.8699951171875,0.025244513080496134,0.4007442214794591,0.415453154573451,0.2915025657141652,0.09451054261370473,0.15068494184798534,-0.9144319068616633,-0.8783854157516992,-1.2327064714664653,-1.892564099722484
2000-03-22,1500.6400146484375,0.004521628609460926,0.07177862892977044,0.3803201138250176,0.272595733800368,0.07504955145013259,0.14727304019153178,-2.6341684944513655,-0.9667419760828095,-1.2997654098775018,-1.9154669987990205
2000-03-23,1527.3499755859375,0.01764249804450202,0.2800659739901742,0.22613867127420886,0.2786415384589157,0.04614627063558352,0.12462142666854654,-1.272730082173769,-1.4866068781701594,-1.2778291316256956,-2.08247472378084
2000-03-24,1527.4599609375,7.200798340623038e-05,0.0011430912990249079,0.22425315476446792,0.2778295403764208,0.04211281730423089,0.13453148352871952,-6.774019020697223,-1.4949797100732096,-1.2807475174670884,-2.0059570290518467
2000-03-27,1523.8599853515625,-0.0023596196528954394,0.0374578007415713,0.22162556075570053,0.2773539354425508,0.04512102806496987,0.13797724907089082,-3.2845402932045804,-1.5067659843903995,-1.2824608431366347,-1.9806664692212725
2000-03-28,1507.72998046875,-0.010641384406600451,0.16892674047183262,0.15068494184798534,0.2750737739484962,0.009235130577873285,0.12711859116988175,-1.7782901463746434,-1.892564099722484,-1.2907159483896113,-2.0626348394938048
2000-03-29,1508.52001953125,0.0005238551715320838,0.008315943041333861,0.14727304019153178,0.2725683759596245,0.005237357139944443,0.13180787126357663,-4.78958075829628,-1.9154669987990205,-1.2998657754014848,-2.026409937425528
2000-03-30,1487.9200439453125,-0.013749849620433352,0.21827209596121502,0.12462142666854654,0.2726914832775835,-0.02615499052499093,0.1106775207333976,-1.5220128478694075,-2.08247472378084,-1.2994142207235997,-2.201134524626937
2000-03-31,1498.5799560546875,0.0071387626855159425,0.1133243444074967,0.13453148352871952,0.27194344372747764,-0.019088235822881217,0.12111501982987388,-2.1775012672370653,-2.0059570290518467,-1.3021611617785622,-2.111014607791309
2000-04-03,1505.969970703125,0.004919225661762283,0.07809028646418084,0.13797724907089082,0.27237973641127955,-0.011809390508223494,0.12873431690056106,-2.5498896029293308,-1.9806664692212725,-1.3005580965660044,-2.0500045573388697
2000-04-04,1494.72998046875,-0.007491613948027442,0.11892568454990028,0.12711859116988175,0.2653562842047757,-0.008659620049650485,0.11865165885283913,-2.1292564805323635,-2.0626348394938048,-1.3266818872874175,-2.1315633151375075
2000-04-05,1487.3699951171875,-0.004936119081060397,0.07835846118171892,0.13180787126357663,0.26234169236998883,-0.014119594302242966,0.19600319441387282,-2.5464613239021063,-2.026409937425528,-1.3381074555601062,-1.629624321854468
2000-04-06,1501.3399658203125,0.009348563512983077,0.1484038450262734,0.1106775207333976,0.2492019756319761,0.008978818831173463,0.22574647576310336,-1.9078180387039636,-2.201134524626937,-1.3894915642030892,-1.4883426980445362
2000-04-07,1516.3499755859375,0.00994809529485785,0.15792111701379385,0.12111501982987388,0.24995243864605463,0.011788151440515371,0.47716507394791485,-1.845659630033013,-2.111014607791309,-1.3864846246346267,-0.7398927809843997
2000-04-10,1504.4599609375,-0.007872111321383102,0.12496589309637449,0.12873431690056106,0.23635980526661754,-0.001003185542630014,0.527215269686989,-2.079714434140601,-2.0500045573388697,-1.4424000363896805,-0.6401463324670954
2000-04-11,1500.5899658203125,-0.0025756625353894336,0.04088737517919925,0.11865165885283913,0.23597719476278808,0.003912765870007995,0.5638025023131914,-3.1969339389086167,-2.1315633151375075,-1.4440201109868018,-0.5730512620125924
2000-04-12,1467.1700439453125,-0.022522936175410457,0.35754052749069787,0.19600319441387282,0.24641011771274182,-0.013674051224342065,0.5451632887994055,-1.0285065596628995,-1.629624321854468,-1.4007579860199313,-0.6066699167177744
2000-04-13,1440.510009765625,-0.01833818082166072,0.29110959570869027,0.22574647576310336,0.24682558841154753,-0.04136079555898586,0.5305509523299936,-1.234055465157598,-1.4883426980445362,-1.3990733115654657,-0.6338392796778258
2000-04-14,1356.56005859375,-0.06004509752202303,0.9531863729513618,0.47716507394791485,0.30924582607361045,-0.11135398837586674,0.31671696880215333,-0.04794482996615892,-0.7398927809843997,-1.1736187647331693,-1.1497467468218974
2000-04-17,1401.43994140625,0.03254811081334008,0.5166852411424205,0.527215269686989,0.2880126905129499,-0.07093376624114356,0.3176825820141556,-0.6603214077849284,-0.6401463324670954,-1.2447507355359169,-1.146702564471963
2000-04-18,1441.6099853515625,0.02826029680070441,0.44861830386922885,0.5638025023131914,0.30316060756280855,-0.040097806905049715,0.25882197733184104,-0.8015828555232697,-0.5730512620125924,-1.1934925559408032,-1.351614799822413
2000-04-19,1427.469970703125,-0.009856908381935092,0.15647356964728995,0.5451632887994055,0.3044490357012161,-0.02743177911157435,0.2499114631851186,-1.8548681673073206,-0.6066699167177744,-1.1892515762795364,-1.3866485711043666
2000-04-20,1434.5400390625,0.004940641519007194,0.07843025265848061,0.5305509523299936,0.2926926802008693,-0.004152956770906435,0.2547954491847296,-2.545545550310748,-0.6338392796778258,-1.2286320934519035,-1.367294215786132
2000-04-24,1429.8599853515625,-0.0032677404242180685,0.0518737710695623,0.31671696880215333,0.2925015017446797,0.052624400326898524,0.26513648729000777,-2.9589419909371975,-1.1497467468218974,-1.2292854781535605,-1.3275105392093876
2000-04-25,1477.43994140625,0.03273429354099022,0.5196408003170883,0.3176825820141556,0.3070272744081366,0.052810583054548665,0.16654554921999914,-0.6546174747182183,-1.146702564471963,-1.1808186936208172,-1.7924864380859
2000-04-26,1460.989990234375,-0.011196539243597314,0.17773955029880242,0.25882197733184104,0.309356846035115,0.013353747010246941,0.21301301661660543,-1.7274360007818927,-1.351614799822413,-1.1732598268633472,-1.5464020042638236
2000-04-27,1464.9200439453125,0.0026863820339739775,0.042644992730442075,0.2499114631851186,0.3093873703658753,0.02589703742615601,0.2139708542882908,-3.154845415677908,-1.3866485711043666,-1.1731611614375508,-1.541915468150184
2000-04-28,1452.4300537109375,-0.008562610676304594,0.13592723053781125,0.2547954491847296,0.30864748626263017,0.012393785230844223,0.23528667350790589,-1.9956356060218112,-1.367294215786132,-1.1755554744727237,-1.4469506210282046
2000-05-01,1468.25,0.010833162628903992,0.17197112537039197,0.26513648729000777,0.31081248878981266,0.026494688283966283,0.22630279628221825,-1.7604286920149306,-1.3275105392093876,-1.1685654785745436,-1.4858813698912878
2000-05-02,1446.2900390625,-0.01506953153292745,0.23922139686223193,0.16654554921999914,0.3115125153600792,-0.02130913678995139,0.20831314001596138,-1.4303658091410474,-1.7924864380859,-1.1663157638407717,-1.5687128505350454
2000-05-03,1415.0999755859375,-0.02180150116391033,0.3460881017255517,0.21301301661660543,0.3192189050914894,-0.031914098710264405,0.2031639727199755,-1.0610619070723417,-1.5464020042638236,-1.1418781886832048,-1.5937418786036632
2000-05-04,1409.5699462890625,-0.003915527488209669,0.062157071912641054,0.2139708542882908,0.3190597703224344,-0.03851600823244805,0.2374268445139844,-2.7780906796847438,-1.541915468150184,-1.142376825966517,-1.4378957260553127
2000-05-05,1432.6300048828125,0.016227264098327865,0.25759983157885386,0.23528667350790589,0.32275767504600755,-0.013726133457815592,0.21784526740219223,-1.3563479385609494,-1.4469506210282046,-1.1308534693800882,-1.5239702507666972
2000-05-08,1424.1700439453125,-0.005922700590194729,0.09401995710930437,0.22630279628221825,0.32294772117877196,-0.030481996676914314,0.26413335019002065,-2.3642482095731916,-1.4858813698912878,-1.1302648227949328,-1.3313011890069963
2000-05-09,1412.1400146484375,-0.008482924072715115,0.13466224492228435,0.20831314001596138,0.32267386381110236,-0.02389538921670198,0.26564907253966163,-2.0049855249636805,-1.5687128505350454,-1.1311131754227297,-1.325579117378079
2000-05-10,1383.050048828125,-0.02081505404713546,0.3304287392105338,0.2031639727199755,0.32855395053079783,-0.02290894209992711,0.2379761837048241,-1.1073642580353937,-1.5937418786036632,-1.1130542215717645,-1.435584678784971
2000-05-11,1407.81005859375,0.01774410644515001,0.2816789573455517,0.2374268445139844,0.33293296660688654,-0.001249308166567431,0.20851975794934655,-1.2669873056987382,-1.4378957260553127,-1.099814110746377,-1.5677214798859627
2000-05-12,1420.9599609375,0.009297324968962073,0.14759045835614976,0.21784526740219223,0.3343030124907983,-0.008179247295933223,0.2488893035585223,-1.9133140141888996,-1.5239702507666972,-1.0957074742571757,-1.3907470453873103
2000-05-15,1452.3599853515625,0.02185713743258244,0.3469713001102436,0.26413335019002065,0.33379640949585704,0.019600590726843947,0.19713108941634228,-1.0585132110718367,-1.3313011890069963,-1.0972240242656475,-1.6238863430341803
2000-05-16,1466.0400390625,0.009375105396317807,0.14882518436205933,0.26564907253966163,0.3295068687805166,0.03745862019587687,0.23092282133599887,-1.9049829211592455,-1.325579117378079,-1.1101580791854808,-1.465671731057013
2000-05-17,1447.800048828125,-0.012519718264096369,0.1987443660683536,0.2379761837048241,0.2628151913833985,0.04575395597891596,0.24912546045238862,-1.6157358726753683,-1.435584678784971,-1.3363041881694753,-1.389798652172357
2000-05-18,1437.2099609375,-0.00734148957518066,0.11654253401220752,0.20851975794934655,0.23990515833451745,0.020668359958585292,0.2595383313506292,-2.149498973791505,-1.5677214798859627,-1.427511607347989,-1.348850874950755
2000-05-19,1406.949951171875,-0.021279500834298304,0.3378016033868687,0.2488893035585223,0.23150203323134738,-0.009908465844675085,0.2118076151101385,-1.0852965280629565,-1.3907470453873103,-1.4631666226376252,-1.5520768922112238
2000-05-22,1400.719970703125,-0.004437836972821962,0.07044847793480773,0.19713108941634228,0.22957759835190394,-0.03620344025007949,0.3076066207751562,-2.6528736457706565,-1.6238863430341803,-1.4715141874505362,-1.1789335176058349
2000-05-23,1373.8599853515625,-0.01936208355910285,0.3073635477686311,0.23092282133599887,0.23816059007197274,-0.06494062920550014,0.2753411028178002,-1.1797240373143247,-1.465671731057013,-1.4348100846493148,-1.2897445760608153
2000-05-24,1399.050048828125,0.018169184098520752,0.28842685589781114,0.24912546045238862,0.24572244409214533,-0.034251726842883023,0.28046671716997745,-1.2433137575953583,-1.389798652172357,-1.4035526560805576,-1.27130021642499
2000-05-25,1381.52001953125,-0.012609113327973986,0.20016346871309507,0.2595383313506292,0.22344292361775103,-0.03951935059567635,0.2995129325491628,-1.6086209027119796,-1.348850874950755,-1.498599272854417,-1.205597681894232
2000-05-26,1378.02001953125,-0.002536655984128444,0.040268165374366026,0.2118076151101385,0.22037349080892563,-0.02077650574550649,0.3025549401269788,-3.2121940632800925,-1.5520768922112238,-1.5124314865737662,-1.1954923977477272
2000-05-30,1422.449951171875,0.031733002241273844,0.5037457937031952,0.3076066207751562,0.24498234530059307,0.015394333468589316,0.20747350038045315,-0.6856835157249488,-1.1789335176058349,-1.4065691310314357,-1.5727516564767383
2000-05-31,1420.5999755859375,-0.001301402293099052,0.02065912093913569,0.2753411028178002,0.2433021201261955,0.033455014734593114,0.21738168250363488,-3.8795983651244486,-1.2897445760608153,-1.413451315189544,-1.526100564957853
2000-06-01,1448.81005859375,0.019663269874029332,0.3121447322941798,0.28046671716997745,0.24956057220749245,0.034949100510101694,0.17311365015570337,-1.1642883131760287,-1.27130021642499,-1.3880536188767671,-1.7538069628570148
2000-06-02,1477.260009765625,0.01944645689642055,0.3087029329755943,0.2995129325491628,0.2530038776672566,0.06700467073449623,0.10693975306886835,-1.1753758464644308,-1.205597681894232,-1.3743504636240202,-2.235489658526604
2000-06-05,1467.6300048828125,-0.006540169012008157,0.10382196442862753,0.3025549401269788,0.24301544962713445,0.06300115770661652,0.11022119605525167,-2.2650777272765352,-1.1954923977477272,-1.4146302589501418,-2.2052660590594173
2000-06-06,1457.8399658203125,-0.006692993404042724,0.10624797644215617,0.20747350038045315,0.2437088728542747,0.02457516206129995,0.15140368588023867,-2.241979516609269,-1.5727516564767383,-1.4117809100918337,-1.8878055929631186
2000-06-07,1471.3599853515625,0.00923126844668154,0.14654184357358124,0.21738168250363488,0.23948668232685363,0.03510783280108054,0.1365884354075465,-1.9204442696444461,-1.526100564957853,-1.4292574698281708,-1.990782995696193
2000-06-08,1461.6700439453125,-0.006607485476626707,0.1048905801757521,0.17311365015570337,0.23969179488147646,0.008837077450424502,0.13420364228233475,-2.2548375657458966,-1.7538069628570148,-1.428401368910011,-2.0083969141099165
2000-06-09,1456.949951171875,-0.0032344716999075374,0.05134564644379009,0.10693975306886835,0.2382178051259264,-0.013843851145903585,0.14907245036418387,-2.9691751282116976,-2.235489658526604,-1.434569876214988,-1.9033228471600856
2000-06-12,1446.0,-0.007544052283805058,0.11975811732370231,0.11022119605525167,0.2289907455362016,-0.014847734417700487,0.17349212460193827,-2.1222812594042986,-2.2052660590594173,-1.4740736887501746,-1.7516230719687367
2000-06-13,1469.43994140625,0.01608021221744238,0.25526545533897016,0.15140368588023867,0.22757877473176924,0.007925471203784618,0.13924232401394201,-1.3654512739605547,-1.8878055929631186,-1.4802588379689487,-1.9715395254719101
2000-06-14,1470.5400390625,0.0007483708834081781,0.011880019475638518,0.1365884354075465,0.2254071430514991,-0.0005574263594887441,0.13997736447599912,-4.43289732568547,-1.990782995696193,-1.4898469873218123,-1.9662745517591191
2000-06-15,1478.72998046875,0.0055538912368469084,0.08816529012838709,0.13420364228233475,0.2137509594165908,0.011603950353984871,0.1872979562857604,-2.428541929384319,-2.0083969141099165,-1.5429436826766703,-1.6750545810397803
2000-06-16,1464.4599609375,-0.009697050911418259,0.15393591097406967,0.14907245036418387,0.21391541738822242,0.005141371142474149,0.18192819067808907,-1.8712189256941976,-1.9033228471600856,-1.542174587939942,-1.7041432264771184
2000-06-19,1486.0,0.014601399132715187,0.2317900253925515,0.17349212460193827,0.2154216816499751,0.027286822558994395,0.16415793429274564,-1.4619233800957427,-1.7516230719687367,-1.5351578617118602,-1.8069263005782616
2000-06-20,1475.949951171875,-0.006786129112328787,0.10772645997598485,0.13924232401394201,0.2152129862899924,0.004420481229223228,0.1586435625230266,-2.228160042766459,-1.9715395254719101,-1.5361271073014875,-1.8410953383722983
2000-06-21,1479.1300048828125,0.002152263211684158,0.03416611928441668,0.13997736447599912,0.20293564236757194,0.005824373557499207,0.15927884355521535,-3.376520790144023,-1.9662745517591191,-1.5948663828778908,-1.8370988797044912
2000-06-22,1452.1800537109375,-0.018388167747017903,0.2919031135484894,0.1872979562857604,0.21173178663808592,-0.018117685426365604,0.10972289848443968,-1.2313333346887545,-1.6750545810397803,-1.5524349626648806,-2.209797196159585
2000-06-23,1441.47998046875,-0.007395562633629282,0.11740091720390983,0.18192819067808907,0.2028858068054798,-0.015816197148576627,0.11341839809585921,-2.1421605589788824,-1.7041432264771184,-1.595111986270438,-2.1766716601438594
2000-06-26,1455.31005859375,0.00954862659674216,0.15157974802318075,0.16415793429274564,0.19602466009942643,-0.020868969684549654,0.11632336458847378,-1.886643402935163,-1.8069263005782616,-1.6295148108320856,-2.1513813403360795
2000-06-27,1450.550048828125,-0.0032761480918894748,0.05200723865615001,0.1586435625230266,0.19164408545073672,-0.017358988664110342,0.16085806544085837,-2.9563723651628546,-1.8410953383722983,-1.6521153488332678,-1.827232883931519
2000-06-28,1454.8199462890625,0.002939316191940655,0.04666019801076221,0.15927884355521535,0.19170996911495694,-0.016571935683853845,0.16747374393182293,-3.064863768703854,-1.8370988797044912,-1.6517716265531237,-1.7869286926498291
2000-06-29,1442.3900146484375,-0.008580674562089108,0.13621398583479502,0.10972289848443968,0.16143589987988338,-0.0067644424989250496,0.1894669833151375,-1.9935282045268619,-2.209797196159585,-1.8236471198754955,-1.6635405001665364
2000-06-30,1454.5999755859375,0.008429461805284255,0.13381355773739825,0.11341839809585921,0.16387819255568117,0.009060581939988488,0.18045773261143472,-2.01130780804023,-2.1766716601438594,-1.8086318554362841,-1.7122586969885947
2000-07-03,1469.5400390625,0.010218521276462056,0.1622139963860454,0.11632336458847378,0.15369870328628774,0.009730476619708384,0.1671539606786416,-1.8188388501109376,-2.1513813403360795,-1.8727610651271267,-1.7888399710414407
2000-07-05,1446.22998046875,-0.015989296173298584,0.2538222078810286,0.16085806544085837,0.14906383974162407,-0.0029826714617007255,0.13549896553465374,-1.371121226028588,-1.827232883931519,-1.9033806101553865,-1.9987912731221236
2000-07-06,1456.6700439453125,0.007192881877199575,0.11418345994160106,0.16747374393182293,0.1494078440854521,0.0012708942235581944,0.1262727903621461,-2.169948826386297,-1.7869286926498291,-1.9010755037430138,-2.069310709398062
2000-07-07,1478.9000244140625,0.01514554576421645,0.24042808537478658,0.1894669833151375,0.1563237487007352,0.024997114549863753,0.09404828699832454,-1.4253342554627662,-1.6635405001665364,-1.855826110033959,-2.3639469371348927
2000-07-10,1475.6199951171875,-0.0022203475506827886,0.03524692465942824,0.18045773261143472,0.15335406903228838,0.014347305193896709,0.09274890245032319,-3.345376997233976,-1.7122586969885947,-1.8750058544909673,-2.377859410984304
2000-07-11,1480.8800048828125,0.0035582718183686524,0.05648581397143828,0.1671539606786416,0.1521920085291673,0.007687055735803305,0.11929490462834928,-2.873765752507175,-1.7888399710414407,-1.882612341311724,-2.1261566613658354
2000-07-12,1492.9200439453125,0.008097454201545062,0.12854310042013997,0.13549896553465374,0.15425184798952218,0.03177380611064695,0.11868464224916996,-2.0514910190549522,-1.9987912731221236,-1.8691686357852793,-2.13128536864226
2000-07-13,1495.8399658203125,0.0019539359429652237,0.031017771497018804,0.1262727903621461,0.1522677087572086,0.0265348601764126,0.13455754580822685,-3.4731949646584317,-2.069310709398062,-1.882115065479795,-2.00576332156661
2000-07-14,1509.97998046875,0.009408493660190587,0.1493552066195528,0.09404828699832454,0.14573115626178035,0.020797808072386736,0.13794820128283272,-1.9014278730625782,-2.3639469371348927,-1.9259917501937998,-1.9808770173104624
2000-07-17,1510.489990234375,0.00033770226184515195,0.005360857212157731,0.09274890245032319,0.14571362665516335,0.023355857884914677,0.1578053061517006,-5.228631389045121,-2.377859410984304,-1.9261120447241236,-1.846393245332779
2000-07-18,1493.739990234375,-0.011151059456170564,0.17701758105553483,0.11929490462834928,0.14934344911605255,0.00864652661037546,0.14510196105381806,-1.731506223343635,-2.1261566613658354,-1.9015065979130625,-1.9303186039950537
2000-07-19,1481.9599609375,-0.007917525979241447,0.1256868284397961,0.11868464224916996,0.14813647909048655,-0.007368453570411049,0.17128139109556692,-2.0739619545581514,-2.13128536864226,-1.9096212741258696,-1.7644475129706894
2000-07-20,1495.5699462890625,0.009141859569358424,0.14512252164719053,0.13455754580822685,0.14303704098127473,-0.00018052994401784872,0.1591002340443005,-1.930176916476375,-2.00576332156661,-1.944651654423067,-1.838220872587935
2000-07-21,1480.18994140625,-0.01033695083770958,0.16409400738768204,0.13794820128283272,0.14545117036319757,-0.019925974441918015,0.20388578891182066,-1.8073157996047993,-1.9808770173104624,-1.9279148475748629,-1.5901953001924727
2000-07-24,1464.2900390625,-0.010799908298472438,0.17144322924036484,0.1578053061517006,0.14979658969687915,-0.031063585002235605,0.196621199627029,-1.7635030920144807,-1.846393245332779,-1.8984769738665774,-1.6264762458157653
2000-07-25,1474.469970703125,0.006928073285986436,0.10997975387730106,0.14510196105381806,0.13825972279300075,-0.012984452260078605,0.19374042244162656,-2.207458985790942,-1.9303186039950537,-1.9786213134359218,-1.6412360445298566
2000-07-26,1452.4200439453125,-0.015067422285769183,0.23918791360162586,0.17128139109556692,0.14522308911751203,-0.02013434856660634,0.1615609744003592,-1.4305057866035606,-1.7644475129706894,-1.9294841732723125,-1.8228726571070488
2000-07-27,1449.6199951171875,-0.0019297112785032766,0.030633216870457027,0.1591002340443005,0.14173220225728264,-0.031205919414468042,0.17477758222086298,-3.48567034013075,-1.838220872587935,-1.9538159015250964,-1.7442410721496004
2000-07-28,1419.8900146484375,-0.02072203561206809,0.3289521173313377,0.20388578891182066,0.15774564106807523,-0.04159100418882655,0.10703186774966757,-1.1118430788350717,-1.5901953001924727,-1.8467714098406793,-2.234628659426468
2000-07-31,1430.8299560546875,0.0076752506202932835,0.1218408263483416,0.196621199627029,0.15956035235471813,-0.02311584527006083,0.12141961722055752,-2.1050397881764242,-1.6264762458157653,-1.8353330436575843,-2.1085028218086403
2000-08-01,1438.0999755859375,0.0050681161728078905,0.08045385005300479,0.19374042244162656,0.15783013092471937,-0.024975802383239376,0.117159853100459,-2.5200715502189124,-1.6412360445298566,-1.846235945041659,-2.144216010860374
2000-08-02,1438.699951171875,0.0004171131882033663,0.0066214665873083264,0.1615609744003592,0.1552366932659368,-0.009491266909266827,0.1264642465165868,-5.017438394701005,-1.8228726571070488,-1.8628042734945836,-2.067795646996225
